year,GEOID,NAME,state,county,tract,total_units_b25024,units_1_detached,units_1_attached,units_2,units_3_4,units_5_9,units_10_19,units_20_49,units_50_plus,mobile_home,boat_rv_van,total_housing_units,total_units_b25002,occupied_units,vacant_units,tenure_total,owner_occupied,renter_occupied,pop_in_occupied_total,pop_in_owner_occupied,pop_in_renter_occupied,median_income_all_occupied,median_income_owner_occupied,median_income_renter_occupied,units_by_tenure_total,owner_units_total,owner_1_detached,owner_1_attached,owner_2,owner_3_4,owner_5_9,owner_10_19,owner_20_49,owner_50_plus,owner_mobile_home,owner_boat_rv_van,renter_units_total,renter_1_detached,renter_1_attached,renter_2,renter_3_4,renter_5_9,renter_10_19,renter_20_49,renter_50_plus,renter_mobile_home,renter_boat_rv_van,median_owner_costs_total,median_owner_costs_with_mortgage,median_owner_costs_no_mortgage,median_household_income,single_family_units,pct_single_family,pct_vacant,pct_occupied,pct_renter_occupied,pct_owner_occupied,renter_single_family,pct_sf_renter_occupied,owner_renter_income_gap
2013,49057201301,"Census Tract 2013.01, Weber County, Utah",49,057,201301,1180,553,39,119,208,98,103,25,35,0,0,1180,1180,1159,21,1159,437,722,2880,1219,1661,28750.0,38491.0,22878.0,1159,437,429,0,0,8,0,0,0,0,0,0,722,103,39,119,200,98,103,25,35,0,0,794.0,999.0,290.0,28750.0,592,0.5016949152542373,0.017796610169491526,0.9822033898305085,0.6229508196721312,0.3770491803278688,142,0.23986486486486486,15613.0
2013,49057201302,"Census Tract 2013.02, Weber County, Utah",49,057,201302,1290,938,29,156,150,0,17,0,0,0,0,1290,1290,1160,130,1160,731,429,3732,2215,1517,30273.0,34659.0,21792.0,1160,731,719,0,12,0,0,0,0,0,0,0,429,103,29,130,150,0,17,0,0,0,0,804.0,934.0,342.0,30273.0,967,0.7496124031007751,0.10077519379844961,0.8992248062015504,0.36982758620689654,0.6301724137931034,132,0.13650465356773525,12867.0
2013,49057200203,"Census Tract 2002.03, Weber County, Utah",49,057,200203,1650,1222,102,10,38,0,24,24,41,189,0,1650,1650,1597,53,1597,1223,374,5240,3811,1429,49114.0,53579.0,30714.0,1597,1223,966,102,0,0,0,0,0,0,155,0,374,238,0,10,38,0,24,24,6,34,0,988.0,1066.0,338.0,49114.0,1324,0.8024242424242424,0.03212121212121212,0.9678787878787879,0.23418910457107076,0.7658108954289292,238,0.1797583081570997,22865.0
2013,49057200204,"Census Tract 2002.04, Weber County, Utah",49,057,200204,1494,960,130,24,0,14,8,9,31,318,0,1494,1494,1441,53,1441,1069,372,4435,3178,1257,50750.0,57292.0,31689.0,1441,1069,824,69,0,0,0,0,0,0,176,0,372,136,48,24,0,14,8,9,31,102,0,1157.0,1227.0,356.0,50750.0,1090,0.7295850066934404,0.03547523427041499,0.964524765729585,0.25815405968077726,0.7418459403192228,184,0.1688073394495413,25603.0
2013,49057210203,"Census Tract 2102.03, Weber County, Utah",49,057,210203,909,808,15,5,81,0,0,0,0,0,0,909,909,891,18,891,735,156,2650,2323,327,76194.0,80040.0,58214.0,891,735,720,15,0,0,0,0,0,0,0,0,156,70,0,5,81,0,0,0,0,0,0,1271.0,1479.0,411.0,76194.0,823,0.9053905390539054,0.019801980198019802,0.9801980198019802,0.1750841750841751,0.8249158249158249,70,0.0850546780072904,21826.0
2013,49057210204,"Census Tract 2102.04, Weber County, Utah",49,057,210204,1510,1237,147,19,107,0,0,0,0,0,0,1510,1510,1488,22,1488,1222,266,4392,3618,774,69948.0,72700.0,41959.0,1488,1222,1128,94,0,0,0,0,0,0,0,0,266,87,53,19,107,0,0,0,0,0,0,1147.0,1355.0,329.0,69948.0,1384,0.9165562913907285,0.01456953642384106,0.9854304635761589,0.17876344086021506,0.821236559139785,140,0.10115606936416185,30741.0
2013,49057210303,"Census Tract 2103.03, Weber County, Utah",49,057,210303,2189,2151,38,0,0,0,0,0,0,0,0,2189,2189,2002,187,2002,1900,102,6801,6251,550,90278.0,93911.0,80938.0,2002,1900,1862,38,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,1194.0,1643.0,505.0,90278.0,2189,1.0,0.08542713567839195,0.914572864321608,0.05094905094905095,0.949050949050949,102,0.04659661946094107,12973.0
2013,49057210304,"Census Tract 2103.04, Weber County, Utah",49,057,210304,1131,839,179,0,0,0,0,0,0,84,29,1131,1131,1123,8,1123,996,127,3600,3018,582,74260.0,81645.0,68563.0,1123,996,779,149,0,0,0,0,0,0,39,29,127,52,30,0,0,0,0,0,0,45,0,1363.0,1836.0,456.0,74260.0,1018,0.9000884173297966,0.007073386383731211,0.9929266136162688,0.11308993766696349,0.8869100623330365,82,0.08055009823182711,13082.0
2013,49057210403,"Census Tract 2104.03, Weber County, Utah",49,057,210403,2616,2318,4,7,0,0,0,0,0,287,0,2616,2616,2557,59,2557,2495,62,7866,7695,171,72668.0,73613.0,31429.0,2557,2495,2204,4,0,0,0,0,0,0,287,0,62,55,0,7,0,0,0,0,0,0,0,1250.0,1553.0,403.0,72668.0,2322,0.8876146788990825,0.022553516819571864,0.9774464831804281,0.024247164646069613,0.9757528353539304,55,0.023686477174849268,42184.0
2013,49049000206,"Census Tract 2.06, Utah County, Utah",49,049,000206,869,780,54,19,16,0,0,0,0,0,0,869,869,831,38,831,691,140,3418,2814,604,81888.0,86382.0,57500.0,831,691,645,34,0,12,0,0,0,0,0,0,140,97,20,19,4,0,0,0,0,0,0,1559.0,1647.0,402.0,81888.0,834,0.9597238204833142,0.04372842347525892,0.956271576524741,0.1684717208182912,0.8315282791817088,117,0.14028776978417265,28882.0
2013,49049000504,"Census Tract 5.04, Utah County, Utah",49,049,000504,1306,930,148,88,71,22,36,0,11,0,0,1306,1306,1189,117,1189,785,404,4192,2847,1345,55313.0,70911.0,36597.0,1189,785,759,8,18,0,0,0,0,0,0,0,404,107,111,70,47,22,36,0,11,0,0,1344.0,1516.0,289.0,55313.0,1078,0.8254211332312404,0.08958652373660031,0.9104134762633997,0.33978132884777124,0.6602186711522288,218,0.20222634508348794,34314.0
2013,49049000505,"Census Tract 5.05, Utah County, Utah",49,049,000505,791,762,29,0,0,0,0,0,0,0,0,791,791,791,0,791,753,38,3167,3043,124,82850.0,84750.0,65500.0,791,753,732,21,0,0,0,0,0,0,0,0,38,30,8,0,0,0,0,0,0,0,0,1446.0,1664.0,346.0,82850.0,791,1.0,0.0,1.0,0.04804045512010114,0.9519595448798989,38,0.04804045512010114,19250.0
2013,49049000506,"Census Tract 5.06, Utah County, Utah",49,049,000506,1097,802,77,36,95,23,13,0,0,34,17,1097,1097,1023,74,1023,691,332,3733,2530,1203,60341.0,67455.0,36795.0,1023,691,592,52,0,0,0,13,0,0,34,0,332,159,25,36,72,23,0,0,0,0,17,1208.0,1404.0,385.0,60341.0,879,0.8012762078395624,0.0674567000911577,0.9325432999088423,0.32453567937438904,0.6754643206256109,184,0.20932878270762229,30660.0
2013,49049000507,"Census Tract 5.07, Utah County, Utah",49,049,000507,541,491,38,0,0,0,6,0,0,6,0,541,541,541,0,541,480,61,1900,1675,225,73092.0,67167.0,93150.0,541,480,430,38,0,0,0,6,0,0,6,0,61,61,0,0,0,0,0,0,0,0,0,1389.0,1460.0,358.0,73092.0,529,0.977818853974122,0.0,1.0,0.11275415896487985,0.8872458410351202,61,0.11531190926275993,-25983.0
2013,49049000508,"Census Tract 5.08, Utah County, Utah",49,049,000508,1436,810,151,28,369,25,53,0,0,0,0,1436,1436,1392,44,1392,843,549,4664,3126,1538,59375.0,68274.0,44281.0,1392,843,684,80,0,39,25,15,0,0,0,0,549,96,57,28,330,0,38,0,0,0,0,1289.0,1403.0,405.0,59375.0,961,0.6692200557103064,0.03064066852367688,0.9693593314763231,0.39439655172413796,0.6056034482758621,153,0.15920915712799166,23993.0
2013,49049000509,"Census Tract 5.09, Utah County, Utah",49,049,000509,2646,99,661,59,97,151,978,318,167,116,0,2646,2646,2491,155,2491,971,1520,6908,2451,4457,45045.0,51875.0,38423.0,2491,971,87,385,42,41,25,293,19,44,35,0,1520,0,240,17,56,102,602,299,123,81,0,1228.0,1297.0,342.0,45045.0,760,0.2872260015117158,0.05857898715041572,0.9414210128495842,0.6101967081493376,0.38980329185066237,240,0.3157894736842105,13452.0
2013,49049000603,"Census Tract 6.03, Utah County, Utah",49,049,000603,1089,873,126,39,30,0,12,0,9,0,0,1089,1089,1048,41,1048,789,259,4177,3202,975,97558.0,106017.0,36250.0,1048,789,753,27,0,0,0,0,0,9,0,0,259,112,91,39,5,0,12,0,0,0,0,1680.0,2213.0,438.0,97558.0,999,0.9173553719008265,0.03764921946740129,0.9623507805325987,0.24713740458015268,0.7528625954198473,203,0.2032032032032032,69767.0
2013,49049000711,"Census Tract 7.11, Utah County, Utah",49,049,000711,573,524,27,0,0,0,22,0,0,0,0,573,573,573,0,573,518,55,2162,2033,129,90729.0,93684.0,43750.0,573,518,491,27,0,0,0,0,0,0,0,0,55,33,0,0,0,0,22,0,0,0,0,1681.0,1918.0,396.0,90729.0,551,0.9616055846422339,0.0,1.0,0.09598603839441536,0.9040139616055847,33,0.05989110707803993,49934.0
2013,49049000604,"Census Tract 6.04, Utah County, Utah",49,049,000604,781,709,40,0,0,0,0,0,0,32,0,781,781,717,64,717,651,66,2942,2706,236,103125.0,106302.0,41765.0,717,651,622,29,0,0,0,0,0,0,0,0,66,55,11,0,0,0,0,0,0,0,0,1823.0,2041.0,510.0,103125.0,749,0.9590268886043534,0.08194622279129321,0.9180537772087067,0.09205020920502092,0.9079497907949791,66,0.08811748998664887,64537.0
2013,49049000708,"Census Tract 7.08, Utah County, Utah",49,049,000708,718,700,11,0,0,7,0,0,0,0,0,718,718,718,0,718,645,73,3017,2755,262,77826.0,79464.0,39375.0,718,645,634,11,0,0,0,0,0,0,0,0,73,66,0,0,0,7,0,0,0,0,0,1406.0,1623.0,322.0,77826.0,711,0.9902506963788301,0.0,1.0,0.10167130919220056,0.8983286908077994,66,0.09282700421940929,40089.0
2013,49049000709,"Census Tract 7.09, Utah County, Utah",49,049,000709,757,668,14,4,71,0,0,0,0,0,0,757,757,757,0,757,607,150,2857,2176,681,85066.0,85855.0,51563.0,757,607,585,6,0,16,0,0,0,0,0,0,150,83,8,4,55,0,0,0,0,0,0,1315.0,1673.0,388.0,85066.0,682,0.9009247027741083,0.0,1.0,0.19815059445178335,0.8018494055482166,91,0.13343108504398826,34292.0
2013,49049000710,"Census Tract 7.10, Utah County, Utah",49,049,000710,786,699,56,22,0,0,0,0,0,9,0,786,786,771,15,771,758,13,2887,2851,36,100375.0,102000.0,,771,758,684,43,22,0,0,0,0,0,9,0,13,0,13,0,0,0,0,0,0,0,0,1596.0,1877.0,519.0,100375.0,755,0.960559796437659,0.019083969465648856,0.9809160305343512,0.016861219195849545,0.9831387808041504,13,0.017218543046357615,
2013,49049001105,"Census Tract 11.05, Utah County, Utah",49,049,001105,979,570,45,62,0,27,97,96,71,11,0,979,979,925,54,925,559,366,3640,2447,1193,51292.0,86103.0,35926.0,925,559,507,41,11,0,0,0,0,0,0,0,366,53,4,34,0,0,97,96,71,11,0,1182.0,1444.0,393.0,51292.0,615,0.6281920326864147,0.05515832482124617,0.9448416751787538,0.3956756756756757,0.6043243243243244,57,0.09268292682926829,50177.0
2013,49049001106,"Census Tract 11.06, Utah County, Utah",49,049,001106,862,557,118,0,24,0,0,0,0,163,0,862,862,833,29,833,698,135,2819,2265,554,56915.0,60625.0,50536.0,833,698,432,118,0,19,0,0,0,0,129,0,135,125,0,0,5,0,0,0,0,5,0,1117.0,1327.0,439.0,56915.0,675,0.7830626450116009,0.033642691415313224,0.9663573085846868,0.16206482593037214,0.8379351740696278,125,0.18518518518518517,10089.0
2013,49049001107,"Census Tract 11.07, Utah County, Utah",49,049,001107,1104,790,64,10,184,0,0,0,56,0,0,1104,1104,1100,4,1100,606,494,3657,2090,1567,65368.0,81889.0,34712.0,1100,606,601,5,0,0,0,0,0,0,0,0,494,185,59,10,184,0,0,0,56,0,0,1213.0,1470.0,433.0,65368.0,854,0.7735507246376812,0.0036231884057971015,0.9963768115942029,0.4490909090909091,0.5509090909090909,244,0.2857142857142857,47177.0
2013,49019000200,"Census Tract 2, Grand County, Utah",49,019,000200,2012,1253,136,94,86,9,13,75,4,342,0,2012,2012,1694,318,1694,1049,645,4348,2660,1688,46618.0,48497.0,34750.0,1694,1049,939,31,0,0,0,0,0,0,79,0,645,246,72,59,16,9,13,54,4,172,0,461.0,1145.0,263.0,46618.0,1389,0.6903578528827038,0.15805168986083498,0.841948310139165,0.3807556080283353,0.6192443919716647,318,0.22894168466522677,13747.0
2013,49035113411,"Census Tract 1134.11, Salt Lake County, Utah",49,035,113411,790,790,0,0,0,0,0,0,0,0,0,790,790,790,0,790,675,115,2847,2281,566,68077.0,64896.0,86250.0,790,675,675,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,1158.0,1312.0,387.0,68077.0,790,1.0,0.0,1.0,0.14556962025316456,0.8544303797468354,115,0.14556962025316456,-21354.0
2013,49035113528,"Census Tract 1135.28, Salt Lake County, Utah",49,035,113528,1494,1483,0,0,0,0,0,0,11,0,0,1494,1494,1472,22,1472,1242,230,5223,4176,1047,67009.0,77500.0,57750.0,1472,1242,1242,0,0,0,0,0,0,0,0,0,230,219,0,0,0,0,0,0,11,0,0,1301.0,1331.0,263.0,67009.0,1483,0.9926372155287818,0.014725568942436412,0.9852744310575636,0.15625,0.84375,219,0.14767363452461227,19750.0
2013,49035113532,"Census Tract 1135.32, Salt Lake County, Utah",49,035,113532,983,956,12,0,0,0,0,0,6,4,5,983,983,983,0,983,858,125,3555,2958,597,70409.0,71383.0,60511.0,983,858,854,0,0,0,0,0,0,0,4,0,125,102,12,0,0,0,0,0,6,0,5,1116.0,1381.0,361.0,70409.0,968,0.9847405900305188,0.0,1.0,0.1271617497456765,0.8728382502543235,114,0.11776859504132231,10872.0
2013,49035113803,"Census Tract 1138.03, Salt Lake County, Utah",49,035,113803,2388,2026,66,0,0,43,131,97,25,0,0,2388,2388,2338,50,2338,1806,532,8838,6897,1941,67569.0,73505.0,56059.0,2338,1806,1794,12,0,0,0,0,0,0,0,0,532,182,54,0,0,43,131,97,25,0,0,1285.0,1342.0,355.0,67569.0,2092,0.8760469011725294,0.020938023450586266,0.9790619765494137,0.2275449101796407,0.7724550898203593,236,0.11281070745697896,17446.0
2013,49035101800,"Census Tract 1018, Salt Lake County, Utah",49,035,101800,1660,492,98,173,279,72,187,127,232,0,0,1660,1660,1491,169,1491,528,963,3242,1455,1787,41354.0,57667.0,32306.0,1491,528,405,31,26,9,0,30,20,7,0,0,963,82,67,117,246,51,132,68,200,0,0,1409.0,1603.0,258.0,41354.0,590,0.35542168674698793,0.10180722891566266,0.8981927710843374,0.6458752515090543,0.35412474849094566,149,0.25254237288135595,25361.0
2013,49035103300,"Census Tract 1033, Salt Lake County, Utah",49,035,103300,2060,943,38,230,201,73,178,172,225,0,0,2060,2060,1908,152,1908,821,1087,3770,1996,1774,41034.0,56659.0,33640.0,1908,821,765,31,0,0,0,7,18,0,0,0,1087,178,7,187,172,64,144,110,225,0,0,1298.0,1478.0,362.0,41034.0,981,0.4762135922330097,0.07378640776699029,0.9262135922330097,0.5697064989517819,0.430293501048218,185,0.18858307849133538,23019.0
2013,49035104700,"Census Tract 1047, Salt Lake County, Utah",49,035,104700,2147,1371,137,242,40,187,71,29,70,0,0,2147,2147,2068,79,2068,1450,618,5228,3687,1541,63795.0,74750.0,30938.0,2068,1450,1187,70,30,0,150,13,0,0,0,0,618,184,67,176,40,37,15,29,70,0,0,1361.0,1706.0,434.0,63795.0,1508,0.7023754075454122,0.0367955286446204,0.9632044713553796,0.2988394584139265,0.7011605415860735,251,0.16644562334217505,43812.0
2013,49035110800,"Census Tract 1108, Salt Lake County, Utah",49,035,110800,2401,825,369,173,141,201,258,182,239,0,13,2401,2401,2201,200,2201,1259,942,4938,3025,1913,42716.0,67475.0,21645.0,2201,1259,779,183,17,87,62,27,53,38,0,13,942,46,186,156,54,106,197,77,120,0,0,1060.0,1479.0,425.0,42716.0,1194,0.497292794668888,0.08329862557267805,0.9167013744273219,0.4279872785097683,0.5720127214902317,232,0.19430485762144054,45830.0
2013,49035110900,"Census Tract 1109, Salt Lake County, Utah",49,035,110900,1585,1347,153,63,0,22,0,0,0,0,0,1585,1585,1539,46,1539,1324,215,4595,3985,610,91131.0,97593.0,39716.0,1539,1324,1224,79,21,0,0,0,0,0,0,0,215,99,52,42,0,22,0,0,0,0,0,1376.0,2134.0,537.0,91131.0,1500,0.9463722397476341,0.029022082018927444,0.9709779179810726,0.1397011046133853,0.8602988953866146,151,0.10066666666666667,57877.0
2013,49035112201,"Census Tract 1122.01, Salt Lake County, Utah",49,035,112201,1823,1605,11,0,0,0,0,0,0,207,0,1823,1823,1794,29,1794,1577,217,5471,4813,658,71742.0,81031.0,37383.0,1794,1577,1394,11,0,0,0,0,0,0,172,0,217,182,0,0,0,0,0,0,0,35,0,1232.0,1465.0,358.0,71742.0,1616,0.8864509051014811,0.015907844212835986,0.984092155787164,0.120958751393534,0.879041248606466,182,0.11262376237623763,43648.0
2013,49035100200,"Census Tract 1002, Salt Lake County, Utah",49,035,100200,572,309,49,176,34,4,0,0,0,0,0,572,572,484,88,484,313,171,1293,810,483,112604.0,169886.0,83229.0,484,313,257,8,48,0,0,0,0,0,0,0,171,27,17,89,34,4,0,0,0,0,0,2453.0,3000.0,760.0,112604.0,358,0.6258741258741258,0.15384615384615385,0.8461538461538461,0.35330578512396693,0.6466942148760331,44,0.12290502793296089,86657.0
2013,49035101500,"Census Tract 1015, Salt Lake County, Utah",49,035,101500,1718,367,47,277,227,192,141,298,160,9,0,1718,1718,1547,171,1547,405,1142,3079,849,2230,28032.0,57125.0,24917.0,1547,405,203,17,9,0,12,9,23,123,9,0,1142,121,30,239,227,148,106,242,29,0,0,946.0,1321.0,436.0,28032.0,414,0.2409778812572759,0.09953434225844005,0.90046565774156,0.7382029734970912,0.26179702650290887,151,0.3647342995169082,32208.0
2013,49035102100,"Census Tract 1021, Salt Lake County, Utah",49,035,102100,1120,34,0,0,0,46,94,683,263,0,0,1120,1120,989,131,989,103,886,1336,155,1181,21788.0,132361.0,20369.0,989,103,0,0,0,0,0,11,83,9,0,0,886,34,0,0,0,23,83,516,230,0,0,1554.0,1820.0,,21788.0,34,0.030357142857142857,0.11696428571428572,0.8830357142857143,0.8958543983822043,0.10414560161779575,34,1.0,111992.0
2013,49035102900,"Census Tract 1029, Salt Lake County, Utah",49,035,102900,2125,566,82,78,134,96,377,209,558,25,0,2125,2125,2125,0,2125,418,1707,4550,1079,3471,21116.0,50156.0,18516.0,2125,418,352,58,8,0,0,0,0,0,0,0,1707,214,24,70,134,96,377,209,558,25,0,842.0,1057.0,280.0,21116.0,648,0.3049411764705882,0.0,1.0,0.8032941176470588,0.19670588235294117,238,0.36728395061728397,31640.0
2013,49035103000,"Census Tract 1030, Salt Lake County, Utah",49,035,103000,1257,801,18,188,191,0,32,0,0,27,0,1257,1257,1206,51,1206,702,504,2717,1732,985,44435.0,50357.0,26500.0,1206,702,682,0,6,0,0,14,0,0,0,0,504,92,18,158,191,0,18,0,0,27,0,1051.0,1143.0,294.0,44435.0,819,0.6515513126491647,0.0405727923627685,0.9594272076372315,0.417910447761194,0.582089552238806,110,0.1343101343101343,23857.0
2013,49035103500,"Census Tract 1035, Salt Lake County, Utah",49,035,103500,1796,1203,76,217,286,6,8,0,0,0,0,1796,1796,1746,50,1746,1029,717,3980,2627,1353,63276.0,81301.0,44844.0,1746,1029,949,18,57,5,0,0,0,0,0,0,717,243,58,146,256,6,8,0,0,0,0,1517.0,1833.0,485.0,63276.0,1279,0.7121380846325167,0.02783964365256125,0.9721603563474388,0.4106529209621993,0.5893470790378007,301,0.23534010946051603,36457.0
2013,49035104000,"Census Tract 1040, Salt Lake County, Utah",49,035,104000,1257,1037,45,175,0,0,0,0,0,0,0,1257,1257,1164,93,1164,891,273,3208,2474,734,84196.0,86964.0,53750.0,1164,891,846,10,35,0,0,0,0,0,0,0,273,158,35,80,0,0,0,0,0,0,0,1405.0,2117.0,503.0,84196.0,1082,0.8607796340493238,0.07398568019093078,0.9260143198090692,0.2345360824742268,0.7654639175257731,193,0.17837338262476896,33214.0
2013,49035104300,"Census Tract 1043, Salt Lake County, Utah",49,035,104300,1334,611,57,110,0,0,115,257,184,0,0,1334,1334,1169,165,1169,540,629,2743,1410,1333,56125.0,90694.0,36528.0,1169,540,490,0,0,0,0,12,38,0,0,0,629,99,57,82,0,0,103,192,96,0,0,1555.0,1912.0,442.0,56125.0,668,0.5007496251874063,0.12368815592203898,0.876311844077961,0.5380667236954663,0.4619332763045338,156,0.23353293413173654,54166.0
2013,49035111001,"Census Tract 1110.01, Salt Lake County, Utah",49,035,111001,1672,1499,74,62,27,0,0,10,0,0,0,1672,1672,1647,25,1647,1448,199,4779,4270,509,96655.0,113939.0,65842.0,1647,1448,1374,63,0,11,0,0,0,0,0,0,199,100,11,62,16,0,0,10,0,0,0,1457.0,2225.0,583.0,96655.0,1573,0.9407894736842105,0.014952153110047847,0.9850478468899522,0.12082574377656345,0.8791742562234366,111,0.07056579783852511,48097.0
2013,49035112402,"Census Tract 1124.02, Salt Lake County, Utah",49,035,112402,2284,1151,75,216,288,38,102,133,74,207,0,2284,2284,2149,135,2149,1029,1120,5757,2921,2836,35848.0,57561.0,18140.0,2149,1029,886,12,27,0,0,0,0,0,104,0,1120,198,63,176,288,38,102,78,74,103,0,858.0,1217.0,350.0,35848.0,1226,0.5367775831873906,0.05910683012259194,0.940893169877408,0.5211726384364821,0.4788273615635179,261,0.2128874388254486,39421.0
2013,49035112604,"Census Tract 1126.04, Salt Lake County, Utah",49,035,112604,1588,1543,35,10,0,0,0,0,0,0,0,1588,1588,1509,79,1509,1227,282,4800,3799,1001,60352.0,63750.0,50058.0,1509,1227,1192,35,0,0,0,0,0,0,0,0,282,272,0,10,0,0,0,0,0,0,0,1282.0,1442.0,359.0,60352.0,1578,0.9937027707808564,0.04974811083123426,0.9502518891687658,0.18687872763419483,0.8131212723658051,272,0.17237008871989862,13692.0
2013,49035112615,"Census Tract 1126.15, Salt Lake County, Utah",49,035,112615,751,742,5,0,0,0,0,0,0,4,0,751,751,740,11,740,692,48,2323,2140,183,108529.0,110000.0,70938.0,740,692,683,5,0,0,0,0,0,0,4,0,48,48,0,0,0,0,0,0,0,0,0,1610.0,1906.0,482.0,108529.0,747,0.9946737683089214,0.014647137150466045,0.9853528628495339,0.06486486486486487,0.9351351351351351,48,0.0642570281124498,39062.0
2013,49035112700,"Census Tract 1127, Salt Lake County, Utah",49,035,112700,1765,1395,122,74,94,9,29,38,0,0,4,1765,1765,1663,102,1663,1159,504,4966,3596,1370,54187.0,63854.0,33125.0,1663,1159,1109,39,7,0,0,0,0,0,0,4,504,188,79,67,94,9,29,38,0,0,0,1133.0,1392.0,376.0,54187.0,1517,0.8594900849858357,0.057790368271954676,0.9422096317280453,0.30306674684305474,0.6969332531569453,267,0.17600527356624918,30729.0
2013,49035112918,"Census Tract 1129.18, Salt Lake County, Utah",49,035,112918,1669,858,235,38,8,154,76,24,31,245,0,1669,1669,1625,44,1625,1137,488,5287,3600,1687,60306.0,67970.0,43000.0,1625,1137,756,175,0,0,0,11,0,0,195,0,488,92,60,38,8,120,65,24,31,50,0,1236.0,1387.0,327.0,60306.0,1093,0.6548831635710006,0.026363091671659677,0.9736369083283404,0.30030769230769233,0.6996923076923077,152,0.13906678865507777,24970.0
2013,49035113011,"Census Tract 1130.11, Salt Lake County, Utah",49,035,113011,1760,1474,204,59,0,11,0,12,0,0,0,1760,1760,1698,62,1698,1572,126,5523,5205,318,97574.0,100083.0,77900.0,1698,1572,1349,175,48,0,0,0,0,0,0,0,126,73,19,11,0,11,0,12,0,0,0,1820.0,2076.0,517.0,97574.0,1678,0.9534090909090909,0.035227272727272725,0.9647727272727272,0.07420494699646643,0.9257950530035336,92,0.054827175208581644,22183.0
2013,49035113014,"Census Tract 1130.14, Salt Lake County, Utah",49,035,113014,1176,1038,114,10,0,0,0,0,8,6,0,1176,1176,1051,125,1051,984,67,3754,3500,254,95282.0,97222.0,55170.0,1051,984,878,106,0,0,0,0,0,0,0,0,67,35,8,10,0,0,0,0,8,6,0,1574.0,1678.0,441.0,95282.0,1152,0.9795918367346939,0.10629251700680271,0.8937074829931972,0.06374881065651761,0.9362511893434824,43,0.03732638888888889,42052.0
2013,49057210404,"Census Tract 2104.04, Weber County, Utah",49,057,210404,685,662,10,13,0,0,0,0,0,0,0,685,685,638,47,638,574,64,1785,1673,112,65750.0,77895.0,26964.0,638,574,569,5,0,0,0,0,0,0,0,0,64,46,5,13,0,0,0,0,0,0,0,1046.0,1464.0,331.0,65750.0,672,0.981021897810219,0.06861313868613139,0.9313868613138686,0.10031347962382445,0.8996865203761756,51,0.07589285714285714,50931.0
2013,49057210508,"Census Tract 2105.08, Weber County, Utah",49,057,210508,684,646,0,38,0,0,0,0,0,0,0,684,684,646,38,646,621,25,2085,2006,79,73393.0,76094.0,,646,621,621,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,1286.0,1491.0,371.0,73393.0,646,0.9444444444444444,0.05555555555555555,0.9444444444444444,0.03869969040247678,0.9613003095975232,25,0.03869969040247678,
2013,49057210509,"Census Tract 2105.09, Weber County, Utah",49,057,210509,1500,1452,13,0,35,0,0,0,0,0,0,1500,1500,1430,70,1430,1281,149,4687,4007,680,67167.0,67461.0,66442.0,1430,1281,1265,13,0,3,0,0,0,0,0,0,149,117,0,0,32,0,0,0,0,0,0,1221.0,1277.0,375.0,67167.0,1465,0.9766666666666667,0.04666666666666667,0.9533333333333334,0.1041958041958042,0.8958041958041958,117,0.07986348122866894,1019.0
2013,49057210510,"Census Tract 2105.10, Weber County, Utah",49,057,210510,1029,1029,0,0,0,0,0,0,0,0,0,1029,1029,1029,0,1029,1001,28,3718,3609,109,87257.0,91250.0,,1029,1001,1001,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,1375.0,1409.0,400.0,87257.0,1029,1.0,0.0,1.0,0.027210884353741496,0.9727891156462585,28,0.027210884353741496,
